human_gene,mouse_gene,TPM_human,TPM_mouse
FGA,Fga,0.01459411784608286,19.314341889348373
FGB,Fgb,0.0197881992388452,33.398789389914064
FGF1,Fgf1,1.7320172376800969,12.302997471269917
FGF10,Fgf10,2.8974361008328864,2.8218777898256726
FGF16,Fgf16,0.3825267182624661,0.02631507282715797
FGF17,Fgf17,0.29241821244864635,0.17167251538877548
FGF18,Fgf18,0.7709528571327247,0.416144089732222
FGF19,Fgf15,0,0
FGF2,Fgf2,2.48651460314702,0.560343711948911
FGF20,Fgf20,0.20812834473224232,0
FGF21,Fgf21,0.01348594424740896,0.13886756888800808
FGF22,Fgf22,0.059053414143802,0.06961209031286744
FGF23,Fgf23,0.05712707488651566,0.04489050270145309
FGF4,Fgf4,0.01147903121722583,0.00661042184074535
FGF5,Fgf5,0.0251165024618219,0.02210927823944867
FGF6,Fgf6,0.0043552066413953304,0.00603154058816494
FGF7,Fgf7,4.211832283012864,4.896348206903509
FGF8,Fgf8,0.04598966983355333,0.04214134349897718
FGF9,Fgf9,0.3726594546622757,0.5761598307782086
FGFBP1,Fgfbp1,0.5803799387240689,21.871421673911676
FGFBP3,Fgfbp3,0.5148211562368546,2.9760304138311366
FGG,Fgg,0,23.390234713966684
FGL1,Fgl1,0.01165954229862636,5.626528066707879
FGL2,Fgl2,16.20146954947138,183.37490807538336
FKRP,Fkrp,4.133832487196227,21.93646549677479
FLT3LG,Flt3l,1.5393223810270873,3.933576523378999
FMOD,Fmod,51.68866623652587,25.930310787723485
FN1,Fn1,224.7233660090321,15.00023261232552
FNDC1,Fndc1,1.7422631410035645,1.514474669631276
FNDC7,Fndc7,0.03715634990279373,0.08165786028321294
FOLR1,Folr1,84.17337901744042,19.865861696361815
FREM1,Frem1,1.102992132418769,0.20749703265561337
FREM3,Frem3,0.57335020883261,0.10758790545671676
FRZB,Frzb,1.4181827650434176,0.11990332450493524
FSHB,Fshb,0.04161293075138537,0
FST,Fst,3.393880539596567,9.350789198664147
FSTL1,Fstl1,56.17596255611277,37.57411801362201
FSTL3,Fstl3,3.887834463464607,1.6038411282478375
FSTL4,Fstl4,0.20642936064026965,0.01636024369068667
FSTL5,Fstl5,0.0087887517920336,0.03187290443276903
FUCA2,Fuca2,27.372919318975732,43.278429185327774
GAL,Gal,0.13259814846154835,46.36624801991083
GALP,Galp,0,0.04776921925542975
GAS6,Gas6,29.938940932839863,129.6960143814049
GASK1A,Gask1a,2.8479921874836767,0.32395406631712753
GAST,Gast,0,0
GATD1,Gatd1,7.33452687877012,42.58471374589651
GC,Gc,0.01440654223868613,44.278678611787235
GCG,Gcg,0,0.25894557584993616
GDF1,Gdf1,0,0
GDF10,Gdf10,2.5827067769207614,3.243751002537325
GDF11,Gdf11,2.3369047411594166,0.44376403866780434
GDF15,Gdf15,0.915218873167813,1.69359578942315
GDF2,Gdf2,0.01097949042082796,0.03872931508592788
GDF3,Gdf3,0.046250129128727,0.16184157962522333
GDF5,Gdf5,1.3510232549848833,12.614033396757016
GDF6,Gdf6,0.11106636821102168,0.1218694772971206
GDF7,Gdf7,0.4333663655175873,0.01933257841673131
GDF9,Gdf9,0.20001852341116533,0.18848394001235455
GDNF,Gdnf,0.0319957144892292,0.02670906370380943
GFOD1,Gfod1,4.5362005264372,4.984059100637613
GFOD2,Gfod2,3.76712494693521,2.704123359136508
GHR,Ghr,1.6100765964653967,24.41619323072759
GHRH,Ghrh,0,0.0501260819468493
GHRL,Ghrl,3.185656307902,0.7865126242797909
GIP,Gip,0,0.14398162805560452
GKN1,Gkn1,0,0
GKN2,Gkn2,0,0.01123702533356915
