Geneid,secreted,Reference,Function,Mean_TPM,Mean_TPM_Male,Mean_TPM_Fem,Mous-1B-PAR-Mal-L,Mous-2B-PAR-Mal-L,Mous-3B-PAR-Mal-L,Mous-3A-PAR-Mal-L,Mous-4A-PAR-Fem-L,Mous-5A-PAR-Fem-L
1110046J04Rik,No_annotation,NA,NA,0.31421948925498144,0.24478791560509439,0.4530826365547555,0.359780894991073,0.0734489402095036,0.167306935546987,0.378614891672814,0.183953016600075,0.722212256509436
1110057P08Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1110058D11Rik,No_annotation,NA,NA,0.12654360278984983,0.1541003882181935,0.0714300319331625,0.186273366921915,0,0.194898783988019,0.23522940196284,0.142860063866325,0
1110059E24Rik,No_annotation,NA,NA,6.062229042829852,4.802500078745522,8.58168697099851,7.54775639018036,2.4578391683342,5.89449398289255,3.30991077357498,2.15197977507882,15.0113941669182
1110059G10Rik,No_annotation,NA,NA,2.4678859472856685,1.8811595647539177,3.64133871234917,2.26419683543177,1.4772612047671,2.0209368628594,1.7622433559574,1.75067336074927,5.53200406394907
1110065P20Rik,No_annotation,NA,NA,13.698816817438782,13.704733038370474,13.686984375575399,11.6036851143818,13.2924595990881,14.509970289477,15.412817150535,11.6939016458143,15.6800671053365
1190005I06Rik,No_annotation,NA,NA,0.2487758945964112,0.2769050548797815,0.19251757402967057,0.0837225982054697,0.0769135128608953,0.788394474582262,0.15858963387049901,0.0321050076141641,0.352930140445177
1190028D05Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1300002E11Rik,No_annotation,NA,NA,3.1852274454557135,2.8067413835790074,3.942199569209125,3.80419841113667,2.03203170265974,3.02835059415929,2.36238482636033,1.89492510849964,5.98947402991861
1500002C15Rik,No_annotation,NA,NA,0.9169634087880517,0.8356846832349263,1.0795208598943025,1.3144338904459,0.743096699775837,0.761704036640675,0.523504106077293,0.356708372358935,1.80233334742967
1500002F19Rik,No_annotation,NA,NA,0.313087544352571,0.35737559124782226,0.2245114505620685,0.365834415377911,0.650824344570918,0.25518295637691,0.15766064866555,0.2182228204965,0.230800080627637
1500004A13Rik,No_annotation,NA,NA,0.41332893514404484,0.432638813952415,0.37470917752730454,0.621739795180569,0.333184975645947,0.388510705001416,0.387119779981728,0.172190660798569,0.57722769425604
1500009L16Rik,No_annotation,NA,NA,0.5486412185171345,0.3613435053520255,0.9232366448473528,0.592507837336729,0.125612237438263,0.309972002193711,0.417281944439399,0.0349551220098456,1.81151816768486
1500011B03Rik,No_annotation,NA,NA,5.04136228803158,3.2468909215641326,8.630305020966475,4.32247401499913,2.00187430656115,2.95278942630267,3.71042593839358,2.43835594344355,14.8222540984894
1500012K07Rik,No_annotation,NA,NA,0.027758032102049565,0.0273908200924541,0.0284924561212405,0.0946263029222522,0,0,0.0149369774475642,0,0.056984912242481
1500015A07Rik,No_annotation,NA,NA,0.9500004626251066,0.7060144253078415,1.437972537259637,1.59885472261984,0.428406204610713,0.418222484461154,0.378574289539659,0.268236047530244,2.60770902698903
1500015L24Rik,No_annotation,NA,NA,0.08697623784870834,0.0921900707034775,0.07654857213917,0,0,0.16709188807199,0.20166839474192,0.15309714427834,0
1500026H17Rik,No_annotation,NA,NA,0.20594720239576247,0.2708085527023562,0.076224501782575,0.32749742533619,0.329068192586071,0.342662244270204,0.0840063486169598,0.0784906611193073,0.0739583424458427
1500035N22Rik,No_annotation,NA,NA,0.03367336100729912,0.03674014807181007,0.0275397868782772,0.0718175351080446,0,0.0751430571791957,0,0.0550795737565544,0
1600002D24Rik,No_annotation,NA,NA,0.15958608320536655,0.20751223575220526,0.06373377811168915,0.238392066312369,0.206121269680485,0.190741236564347,0.19479437045162,0.0430192607669702,0.0844482954564081
1600010M07Rik,No_annotation,NA,NA,0.7528977492480907,0.9167864256494725,0.425120396445327,1.71441047688928,0.18529164461943,0.844139538441614,0.923304042647566,0,0.850240792890654
1600012H06Rik,No_annotation,NA,NA,9.782425520456126,8.89882617277579,11.549624215816795,9.30930890046204,7.26832696535461,9.71679343886857,9.30087538641794,7.12237245840379,15.9768759732298
1600012P17Rik,No_annotation,NA,NA,0.089812355615081,0.02130727163850025,0.2268225235682425,0.0376650168968019,0,0,0.0475640696571991,0,0.453645047136485
1600014C10Rik,No_annotation,NA,NA,9.61933188389415,6.38257133664419,16.09285297839407,8.3747087004829,2.57004286921603,9.85428402108666,4.73124975579117,6.44357637324904,25.7421295835391
1600014C23Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1600015H23Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1600019K03Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1600020E01Rik,No_annotation,NA,NA,6.566116526072658,4.366291443683088,10.965766690851801,6.97848141253609,2.34648332334502,3.38833396230566,4.75186707654558,4.0227904547968,17.9087429269068
1600023N17Rik,No_annotation,NA,NA,0.447574218327642,0.365132027091236,0.612458600800454,0.616291347901375,0.113233782822985,0.322414407043672,0.408588570596912,0.259961381098023,0.964955820502885
1600025M17Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1600027J07Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1600029I14Rik,No_annotation,NA,NA,0.08082436183865409,0.05628759330105613,0.12989789891385,0.179751643137901,0,0,0.0453987300663235,0,0.2597957978277
1600029O15Rik,No_annotation,NA,NA,0.01264170168345365,0.01237827512061725,0.01316855480912645,0,0.0315477205874982,0.0179653798949708,0,0.0263371096182529,0
1700001D01Rik,No_annotation,NA,NA,0.01874939709859335,0.028124095647890028,0,0.0549753697950961,0,0.057521012796464,0,0,0
1700001F09Rik,No_annotation,NA,NA,0.014122534876250951,0,0.04236760462875285,0,0,0,0,0,0.0847352092575057
1700001G01Rik,No_annotation,NA,NA,0.006084383938950133,0.003138964690885375,0.01197522243507965,0,0,0,0.0125558587635415,0,0.0239504448701593
1700001G11Rik,No_annotation,NA,NA,0.19570539976047066,0.0840206970809005,0.419074805119611,0.04028674959044,0,0.168608935045407,0.127187103687755,0.06179485252843,0.776354757710792
1700001G17Rik,No_annotation,NA,NA,0.40936778750033936,0.31273405458361325,0.6026352533337915,0.524090280105106,0.353075417306315,0.219343344634435,0.154427176288597,0.32155566681273,0.883714839854853
1700001J03Rik,No_annotation,NA,NA,0.19791360809743708,0.24848653039509672,0.09676776350211776,0.648087866609488,0.140726051793664,0.123290486456761,0.0818417167204739,0.00903714554237852,0.184498381461857
1700001J04Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700001J11Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700001K19Rik,No_annotation,NA,NA,0.08554648664655558,0.12528740873132652,0.0060646424770137,0.253043453639342,0.0726448912204485,0.165475418686365,0.00998587137915059,0.0121292849540274,0
1700001K23Rik,No_annotation,NA,NA,0.042433174773537335,0.063649762160306,0,0.254599048641224,0,0,0,0,0
1700001L05Rik,No_annotation,NA,NA,0.4230322876321902,0.4185042716266478,0.432088319643275,0.444986376535685,0.394535699071389,0.324831306646698,0.509663704252819,0.309530138377038,0.554646500909512
1700001O22Rik,No_annotation,NA,NA,1.6331892568197717,1.6896865686320375,1.5201946331952398,1.43766283739429,1.99269390283372,1.3854787186968,1.94291081560334,1.88602255448372,1.15436671190676
1700003C15Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700003D09Rik,No_annotation,NA,NA,1.4292137765656034,1.6103762874000125,1.0668887548967856,1.36409367889704,1.60239253791835,1.35706521910736,2.1179537136773,1.78364235246207,0.350135157331501
1700003E16Rik,No_annotation,NA,NA,6.1355753182396535,6.609586771906413,5.187552410906135,4.98492517773728,7.19636593234622,5.67550012601989,8.58155585152226,7.30926094813046,3.06584387368181
1700003E24Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700003F12Rik,No_annotation,NA,NA,0.38368042683797215,0.4601582930963765,0.2307246943211635,0.642089590371665,0.221200878072807,0.419888530103387,0.557454173837647,0.123110675192299,0.338338713450028
1700003G18Rik,No_annotation,NA,NA,0.11573926010789659,0.14343905557540237,0.060339669172885,0.15029556742369,0.276144321981214,0.0524183423064551,0.0948979905902504,0,0.12067933834577
1700003H04Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700003I22Rik,No_annotation,NA,NA,0,0,0,0,0,0,0,0,0
1700003L19Rik,No_annotation,NA,NA,0.017526587478687832,0.02628988121803175,0,0,0,0,0.105159524872127,0,0
1700003M07Rik,No_annotation,NA,NA,0.142725824768188,0.214088737152282,0,0,0,0.856354948609128,0,0,0
