transcript_id,gene_id,gene_name
ENSMUST00000197980,ENSMUSG00000028188,Spata1
ENSMUST00000029839,ENSMUSG00000028188,Spata1
ENSMUST00000195949,ENSMUSG00000028188,Spata1
ENSMUST00000123421,ENSMUSG00000028188,Spata1
ENSMUST00000197684,ENSMUSG00000028188,Spata1
ENSMUST00000093951,ENSMUSG00000028188,Spata1
ENSMUST00000090031,ENSMUSG00000068523,Gng5
ENSMUST00000118280,ENSMUSG00000068523,Gng5
ENSMUST00000119130,ENSMUSG00000068523,Gng5
ENSMUST00000196916,ENSMUSG00000105944,Gm5075
ENSMUST00000196102,ENSMUSG00000106359,4930554G22Rik
ENSMUST00000029838,ENSMUSG00000028187,Rpf1
ENSMUST00000199174,ENSMUSG00000028187,Rpf1
ENSMUST00000200583,ENSMUSG00000028187,Rpf1
ENSMUST00000196909,ENSMUSG00000028187,Rpf1
ENSMUST00000199079,ENSMUSG00000028187,Rpf1
ENSMUST00000197340,ENSMUSG00000105407,Gm36259
ENSMUST00000037375,ENSMUSG00000040600,Eps8l3
ENSMUST00000200198,ENSMUSG00000040600,Eps8l3
ENSMUST00000199990,ENSMUSG00000040600,Eps8l3
ENSMUST00000198085,ENSMUSG00000105456,Gm43745
ENSMUST00000199489,ENSMUSG00000028186,Uox
ENSMUST00000029837,ENSMUSG00000028186,Uox
ENSMUST00000147409,ENSMUSG00000028186,Uox
ENSMUST00000121133,ENSMUSG00000028186,Uox
ENSMUST00000138921,ENSMUSG00000028186,Uox
ENSMUST00000197320,ENSMUSG00000028186,Uox
ENSMUST00000029836,ENSMUSG00000028185,Dnase2b
ENSMUST00000200633,ENSMUSG00000028185,Dnase2b
ENSMUST00000049703,ENSMUSG00000090202,4930503B20Rik
ENSMUST00000126930,ENSMUSG00000090202,4930503B20Rik
ENSMUST00000149825,ENSMUSG00000090202,4930503B20Rik
ENSMUST00000125965,ENSMUSG00000048652,Samd13
ENSMUST00000124931,ENSMUSG00000048652,Samd13
ENSMUST00000147113,ENSMUSG00000048652,Samd13
ENSMUST00000197989,ENSMUSG00000048652,Samd13
ENSMUST00000144837,ENSMUSG00000048652,Samd13
ENSMUST00000198038,ENSMUSG00000105529,Gm9480
ENSMUST00000004134,ENSMUSG00000004032,Gstm5
ENSMUST00000167523,ENSMUSG00000004032,Gstm5
ENSMUST00000170058,ENSMUSG00000004032,Gstm5
ENSMUST00000172247,ENSMUSG00000004032,Gstm5
ENSMUST00000167387,ENSMUSG00000004032,Gstm5
ENSMUST00000169365,ENSMUSG00000004032,Gstm5
ENSMUST00000004137,ENSMUSG00000004035,Gstm7
ENSMUST00000106687,ENSMUSG00000004035,Gstm7
ENSMUST00000106688,ENSMUSG00000004035,Gstm7
ENSMUST00000133947,ENSMUSG00000004035,Gstm7
ENSMUST00000124215,ENSMUSG00000004035,Gstm7
ENSMUST00000106685,ENSMUSG00000068762,Gstm6
ENSMUST00000106684,ENSMUSG00000068762,Gstm6
ENSMUST00000106683,ENSMUSG00000068762,Gstm6
ENSMUST00000155926,ENSMUSG00000068762,Gstm6
ENSMUST00000106681,ENSMUSG00000068762,Gstm6
ENSMUST00000106680,ENSMUSG00000068762,Gstm6
ENSMUST00000004136,ENSMUSG00000004038,Gstm3
ENSMUST00000012348,ENSMUSG00000040562,Gstm2
ENSMUST00000066530,ENSMUSG00000040562,Gstm2
ENSMUST00000140420,ENSMUSG00000040562,Gstm2
ENSMUST00000150808,ENSMUSG00000040562,Gstm2
ENSMUST00000200028,ENSMUSG00000106614,Gm43746
ENSMUST00000102515,ENSMUSG00000005034,Prkacb
ENSMUST00000106137,ENSMUSG00000005034,Prkacb
ENSMUST00000106138,ENSMUSG00000005034,Prkacb
ENSMUST00000005164,ENSMUSG00000005034,Prkacb
ENSMUST00000144369,ENSMUSG00000005034,Prkacb
ENSMUST00000199722,ENSMUSG00000005034,Prkacb
ENSMUST00000197616,ENSMUSG00000005034,Prkacb
ENSMUST00000196344,ENSMUSG00000005034,Prkacb
ENSMUST00000198392,ENSMUSG00000104946,Gm19104
ENSMUST00000084614,ENSMUSG00000070343,Gm10288
ENSMUST00000004140,ENSMUSG00000058135,Gstm1
ENSMUST00000198532,ENSMUSG00000058135,Gstm1
ENSMUST00000153314,ENSMUSG00000058135,Gstm1
ENSMUST00000126593,ENSMUSG00000058135,Gstm1
ENSMUST00000082635,ENSMUSG00000064569,Gm25592
ENSMUST00000029489,ENSMUSG00000027890,Gstm4
ENSMUST00000106670,ENSMUSG00000027890,Gstm4
ENSMUST00000178808,ENSMUSG00000027890,Gstm4
ENSMUST00000038090,ENSMUSG00000036745,Ttll7
ENSMUST00000037942,ENSMUSG00000036745,Ttll7
ENSMUST00000106134,ENSMUSG00000036745,Ttll7
ENSMUST00000124743,ENSMUSG00000036745,Ttll7
ENSMUST00000197547,ENSMUSG00000036745,Ttll7
ENSMUST00000170055,ENSMUSG00000036745,Ttll7
ENSMUST00000193340,ENSMUSG00000103099,Gm6074
ENSMUST00000191620,ENSMUSG00000103302,Gm37803
ENSMUST00000160934,ENSMUSG00000027692,Tnik
ENSMUST00000159236,ENSMUSG00000027692,Tnik
ENSMUST00000161214,ENSMUSG00000027692,Tnik
ENSMUST00000161234,ENSMUSG00000027692,Tnik
ENSMUST00000162037,ENSMUSG00000027692,Tnik
ENSMUST00000160307,ENSMUSG00000027692,Tnik
ENSMUST00000159680,ENSMUSG00000027692,Tnik
ENSMUST00000195094,ENSMUSG00000027692,Tnik
ENSMUST00000160518,ENSMUSG00000027692,Tnik
ENSMUST00000162485,ENSMUSG00000027692,Tnik
ENSMUST00000159308,ENSMUSG00000027692,Tnik
ENSMUST00000162777,ENSMUSG00000027692,Tnik
ENSMUST00000161964,ENSMUSG00000027692,Tnik
ENSMUST00000161423,ENSMUSG00000027692,Tnik
ENSMUST00000193721,ENSMUSG00000027692,Tnik
ENSMUST00000162225,ENSMUSG00000027692,Tnik
ENSMUST00000159733,ENSMUSG00000027692,Tnik
ENSMUST00000192205,ENSMUSG00000027692,Tnik
ENSMUST00000104253,ENSMUSG00000077441,Gm23131
ENSMUST00000192154,ENSMUSG00000103420,Gm37537
ENSMUST00000175249,ENSMUSG00000092990,Mir466q
ENSMUST00000029240,ENSMUSG00000027690,Slc2a2
ENSMUST00000163536,ENSMUSG00000027690,Slc2a2
ENSMUST00000169047,ENSMUSG00000027690,Slc2a2
ENSMUST00000136712,ENSMUSG00000027889,Ampd2
ENSMUST00000102638,ENSMUSG00000027889,Ampd2
ENSMUST00000102637,ENSMUSG00000027889,Ampd2
ENSMUST00000078912,ENSMUSG00000027889,Ampd2
ENSMUST00000106667,ENSMUSG00000027889,Ampd2
ENSMUST00000127232,ENSMUSG00000027889,Ampd2
ENSMUST00000125467,ENSMUSG00000027889,Ampd2
ENSMUST00000149479,ENSMUSG00000027889,Ampd2
ENSMUST00000133129,ENSMUSG00000027889,Ampd2
ENSMUST00000153626,ENSMUSG00000027889,Ampd2
ENSMUST00000186471,ENSMUSG00000056411,Gm12500
ENSMUST00000070502,ENSMUSG00000056411,Gm12500
ENSMUST00000060500,ENSMUSG00000050192,Eif5a2
ENSMUST00000043867,ENSMUSG00000039221,Rpl22l1
ENSMUST00000194649,ENSMUSG00000039221,Rpl22l1
ENSMUST00000195728,ENSMUSG00000039221,Rpl22l1
ENSMUST00000193168,ENSMUSG00000039221,Rpl22l1
ENSMUST00000195519,ENSMUSG00000039221,Rpl22l1
ENSMUST00000191667,ENSMUSG00000039221,Rpl22l1
ENSMUST00000195827,ENSMUSG00000039221,Rpl22l1
ENSMUST00000194092,ENSMUSG00000039221,Rpl22l1
ENSMUST00000191691,ENSMUSG00000039221,Rpl22l1
ENSMUST00000192066,ENSMUSG00000104275,Gm37867
ENSMUST00000195470,ENSMUSG00000102482,Gm37924
ENSMUST00000099170,ENSMUSG00000074655,Gm1527
ENSMUST00000058669,ENSMUSG00000009108,Gnat2
ENSMUST00000145101,ENSMUSG00000009108,Gnat2
ENSMUST00000151326,ENSMUSG00000009108,Gnat2
ENSMUST00000142568,ENSMUSG00000009108,Gnat2
ENSMUST00000131856,ENSMUSG00000009108,Gnat2
ENSMUST00000130013,ENSMUSG00000009108,Gnat2
ENSMUST00000124809,ENSMUSG00000063600,Egfem1
ENSMUST00000146943,ENSMUSG00000063600,Egfem1
ENSMUST00000126420,ENSMUSG00000063600,Egfem1
ENSMUST00000119598,ENSMUSG00000063600,Egfem1
ENSMUST00000118531,ENSMUSG00000063600,Egfem1
ENSMUST00000143483,ENSMUSG00000063600,Egfem1
ENSMUST00000140288,ENSMUSG00000063600,Egfem1
ENSMUST00000000001,ENSMUSG00000000001,Gnai3
ENSMUST00000192669,ENSMUSG00000103992,Gm38029
ENSMUST00000195304,ENSMUSG00000102579,Gm37965
ENSMUST00000102165,ENSMUSG00000076120,Mir551b
ENSMUST00000184317,ENSMUSG00000098315,Mir21b
ENSMUST00000191640,ENSMUSG00000103095,Gm37557
ENSMUST00000062028,ENSMUSG00000046793,Gpr61
ENSMUST00000116284,ENSMUSG00000046793,Gpr61
ENSMUST00000192412,ENSMUSG00000102884,Gm37281
ENSMUST00000143109,ENSMUSG00000085318,Gm12524
ENSMUST00000106659,ENSMUSG00000050947,Amigo1
ENSMUST00000106656,ENSMUSG00000050947,Amigo1
ENSMUST00000106661,ENSMUSG00000050947,Amigo1
ENSMUST00000155782,ENSMUSG00000050947,Amigo1
ENSMUST00000050909,ENSMUSG00000050947,Amigo1
ENSMUST00000106655,ENSMUSG00000048796,Cyb561d1
ENSMUST00000065664,ENSMUSG00000048796,Cyb561d1
ENSMUST00000155099,ENSMUSG00000048796,Cyb561d1
ENSMUST00000106654,ENSMUSG00000048796,Cyb561d1
ENSMUST00000117409,ENSMUSG00000048997,Atxn7l2
ENSMUST00000102633,ENSMUSG00000048997,Atxn7l2
ENSMUST00000141054,ENSMUSG00000048997,Atxn7l2
ENSMUST00000117784,ENSMUSG00000048997,Atxn7l2
ENSMUST00000119650,ENSMUSG00000048997,Atxn7l2
ENSMUST00000127157,ENSMUSG00000048997,Atxn7l2
ENSMUST00000196823,ENSMUSG00000048997,Atxn7l2
ENSMUST00000141387,ENSMUSG00000027887,Sypl2
ENSMUST00000156371,ENSMUSG00000027887,Sypl2
ENSMUST00000090569,ENSMUSG00000068749,Psma5
ENSMUST00000129708,ENSMUSG00000068749,Psma5
ENSMUST00000172694,ENSMUSG00000027684,Mecom
ENSMUST00000173495,ENSMUSG00000027684,Mecom
ENSMUST00000108270,ENSMUSG00000027684,Mecom
ENSMUST00000108271,ENSMUSG00000027684,Mecom
ENSMUST00000173059,ENSMUSG00000027684,Mecom
ENSMUST00000174413,ENSMUSG00000027684,Mecom
ENSMUST00000166001,ENSMUSG00000027684,Mecom
ENSMUST00000173899,ENSMUSG00000027684,Mecom
ENSMUST00000172697,ENSMUSG00000027684,Mecom
ENSMUST00000172754,ENSMUSG00000027684,Mecom
ENSMUST00000170212,ENSMUSG00000027684,Mecom
ENSMUST00000174428,ENSMUSG00000027684,Mecom
ENSMUST00000174406,ENSMUSG00000027684,Mecom
ENSMUST00000173411,ENSMUSG00000027684,Mecom
ENSMUST00000195690,ENSMUSG00000027684,Mecom
ENSMUST00000173022,ENSMUSG00000027684,Mecom
ENSMUST00000061088,ENSMUSG00000027684,Mecom
ENSMUST00000193223,ENSMUSG00000104486,Gm38066
ENSMUST00000192320,ENSMUSG00000102460,Gm38197
ENSMUST00000091270,ENSMUSG00000069074,Gm10258
ENSMUST00000192999,ENSMUSG00000103870,Gm38362
ENSMUST00000130294,ENSMUSG00000037661,Gpr160
ENSMUST00000108261,ENSMUSG00000037661,Gpr160
ENSMUST00000108259,ENSMUSG00000037661,Gpr160
ENSMUST00000046748,ENSMUSG00000037661,Gpr160
ENSMUST00000194979,ENSMUSG00000037661,Gpr160
ENSMUST00000108258,ENSMUSG00000037661,Gpr160
ENSMUST00000147697,ENSMUSG00000037661,Gpr160
ENSMUST00000166278,ENSMUSG00000037661,Gpr160
ENSMUST00000106625,ENSMUSG00000040412,Elapor1
ENSMUST00000185128,ENSMUSG00000040412,Elapor1
ENSMUST00000140357,ENSMUSG00000040412,Elapor1
ENSMUST00000148493,ENSMUSG00000040412,Elapor1
ENSMUST00000148237,ENSMUSG00000040412,Elapor1
ENSMUST00000048012,ENSMUSG00000040412,Elapor1
ENSMUST00000117023,ENSMUSG00000080673,Gm23336
ENSMUST00000195529,ENSMUSG00000103761,Gm37859
ENSMUST00000138375,ENSMUSG00000027886,Cfap276
ENSMUST00000138210,ENSMUSG00000027886,Cfap276
ENSMUST00000029485,ENSMUSG00000027886,Cfap276
ENSMUST00000157560,ENSMUSG00000088185,Scarna2
ENSMUST00000199996,ENSMUSG00000105810,Gm43435
ENSMUST00000106622,ENSMUSG00000068732,Tmem167b
ENSMUST00000090546,ENSMUSG00000068732,Tmem167b
ENSMUST00020182633,ENSMUSG00002075820,Gm55897
ENSMUST00000131814,ENSMUSG00000048100,Taf13
ENSMUST00000056292,ENSMUSG00000048100,Taf13
ENSMUST00000143054,ENSMUSG00000048100,Taf13
ENSMUST00000139603,ENSMUSG00000048100,Taf13
ENSMUST00000051145,ENSMUSG00000040389,Wdr47
ENSMUST00000124731,ENSMUSG00000040389,Wdr47
ENSMUST00000139626,ENSMUSG00000040389,Wdr47
ENSMUST00000123568,ENSMUSG00000040389,Wdr47
ENSMUST00000133453,ENSMUSG00000040389,Wdr47
ENSMUST00000197398,ENSMUSG00000040389,Wdr47
ENSMUST00000144325,ENSMUSG00000040389,Wdr47
ENSMUST00000122082,ENSMUSG00000081499,Gm12517
ENSMUST00000106609,ENSMUSG00000027884,Clcc1
ENSMUST00000125274,ENSMUSG00000027884,Clcc1
ENSMUST00000130352,ENSMUSG00000027884,Clcc1
ENSMUST00000124384,ENSMUSG00000027884,Clcc1
ENSMUST00000029483,ENSMUSG00000027884,Clcc1
ENSMUST00000106613,ENSMUSG00000027884,Clcc1
ENSMUST00000139016,ENSMUSG00000027884,Clcc1
ENSMUST00000156811,ENSMUSG00000027884,Clcc1
ENSMUST00000029482,ENSMUSG00000027883,Gpsm2
ENSMUST00000154263,ENSMUSG00000027883,Gpsm2
ENSMUST00000145558,ENSMUSG00000027883,Gpsm2
ENSMUST00000124043,ENSMUSG00000027883,Gpsm2
ENSMUST00000184260,ENSMUSG00000098800,Gm27244
ENSMUST00000133931,ENSMUSG00000049565,Aknad1
ENSMUST00000123556,ENSMUSG00000049565,Aknad1
ENSMUST00000150998,ENSMUSG00000049565,Aknad1
ENSMUST00000147916,ENSMUSG00000049565,Aknad1
ENSMUST00000168645,ENSMUSG00000037652,Phc3
ENSMUST00000046624,ENSMUSG00000037652,Phc3
ENSMUST00000108255,ENSMUSG00000037652,Phc3
ENSMUST00000152357,ENSMUSG00000037652,Phc3
ENSMUST00000064718,ENSMUSG00000037652,Phc3
ENSMUST00000124472,ENSMUSG00000037652,Phc3
ENSMUST00000099163,ENSMUSG00000037652,Phc3
ENSMUST00000150939,ENSMUSG00000037652,Phc3
ENSMUST00000177992,ENSMUSG00000037652,Phc3
ENSMUST00000129817,ENSMUSG00000037652,Phc3
ENSMUST00000194340,ENSMUSG00000102369,9530022L04Rik
ENSMUST00000193442,ENSMUSG00000102741,Gm2979
ENSMUST00000102621,ENSMUSG00000027882,Stxbp3
ENSMUST00000124782,ENSMUSG00000027882,Stxbp3
ENSMUST00000124903,ENSMUSG00000027882,Stxbp3
ENSMUST00000150010,ENSMUSG00000027882,Stxbp3
ENSMUST00000196679,ENSMUSG00000027882,Stxbp3
ENSMUST00000200035,ENSMUSG00000027882,Stxbp3
ENSMUST00000138552,ENSMUSG00000027882,Stxbp3
ENSMUST00000106596,ENSMUSG00000027882,Stxbp3
ENSMUST00000108249,ENSMUSG00000037643,Prkci
ENSMUST00000130238,ENSMUSG00000037643,Prkci
ENSMUST00000123971,ENSMUSG00000037643,Prkci
ENSMUST00000136086,ENSMUSG00000037643,Prkci
ENSMUST00000130706,ENSMUSG00000037643,Prkci
ENSMUST00000184398,ENSMUSG00000098890,Mir7008
ENSMUST00000123018,ENSMUSG00000045326,Fndc7
ENSMUST00000102620,ENSMUSG00000045326,Fndc7
ENSMUST00000053065,ENSMUSG00000045326,Fndc7
ENSMUST00000151713,ENSMUSG00000045326,Fndc7
ENSMUST00000147002,ENSMUSG00000045326,Fndc7
ENSMUST00000139137,ENSMUSG00000045326,Fndc7
ENSMUST00000180063,ENSMUSG00000045326,Fndc7
ENSMUST00000196867,ENSMUSG00000105175,Gm43097
ENSMUST00000129273,ENSMUSG00000027881,Prpf38b
ENSMUST00000029480,ENSMUSG00000027881,Prpf38b
ENSMUST00000199735,ENSMUSG00000027881,Prpf38b
ENSMUST00000125208,ENSMUSG00000027881,Prpf38b
ENSMUST00000127478,ENSMUSG00000027881,Prpf38b
ENSMUST00000156808,ENSMUSG00000027881,Prpf38b
ENSMUST00000145720,ENSMUSG00000027881,Prpf38b
ENSMUST00000197805,ENSMUSG00000027881,Prpf38b
ENSMUST00000197884,ENSMUSG00000051638,Gm9857
ENSMUST00000050914,ENSMUSG00000051638,Gm9857
ENSMUST00000118470,ENSMUSG00000027660,Skil
ENSMUST00000144756,ENSMUSG00000027660,Skil
ENSMUST00000123532,ENSMUSG00000027660,Skil
ENSMUST00000117728,ENSMUSG00000027660,Skil
ENSMUST00000118204,ENSMUSG00000027660,Skil
ENSMUST00000029194,ENSMUSG00000027660,Skil
ENSMUST00000046174,ENSMUSG00000037625,Cldn11
ENSMUST00000199754,ENSMUSG00000042390,Gatad2b
ENSMUST00000200373,ENSMUSG00000042390,Gatad2b
ENSMUST00000196212,ENSMUSG00000042390,Gatad2b
ENSMUST00000199607,ENSMUSG00000042390,Gatad2b
ENSMUST00000205797,ENSMUSG00000042390,Gatad2b
ENSMUST00000197988,ENSMUSG00000042390,Gatad2b
ENSMUST00000206907,ENSMUSG00000042390,Gatad2b
ENSMUST00000049382,ENSMUSG00000042390,Gatad2b
ENSMUST00000091259,ENSMUSG00000069072,Slc7a14
ENSMUST00000108245,ENSMUSG00000069072,Slc7a14
ENSMUST00000197427,ENSMUSG00000045662,Henmt1
ENSMUST00000059946,ENSMUSG00000045662,Henmt1
ENSMUST00000098680,ENSMUSG00000045662,Henmt1
ENSMUST00000106586,ENSMUSG00000045662,Henmt1
ENSMUST00000196400,ENSMUSG00000045662,Henmt1
ENSMUST00000196533,ENSMUSG00000045662,Henmt1
ENSMUST00000046924,ENSMUSG00000040339,Eeig2
ENSMUST00000171143,ENSMUSG00000040339,Eeig2
ENSMUST00020182112,ENSMUSG00002074978,Gm55913
ENSMUST00000195936,ENSMUSG00000105638,4930408K08Rik
ENSMUST00000029478,ENSMUSG00000027880,Slc25a54
ENSMUST00000159926,ENSMUSG00000027880,Slc25a54
ENSMUST00000029477,ENSMUSG00000040322,Slc25a24
ENSMUST00000140786,ENSMUSG00000040322,Slc25a24
ENSMUST00000120957,ENSMUSG00000083717,Gm13865
ENSMUST00000046864,ENSMUSG00000033721,Vav3
ENSMUST00000126179,ENSMUSG00000033721,Vav3
ENSMUST00000137871,ENSMUSG00000033721,Vav3
ENSMUST00000128033,ENSMUSG00000033721,Vav3
ENSMUST00000106576,ENSMUSG00000033721,Vav3
ENSMUST00000148866,ENSMUSG00000033721,Vav3
ENSMUST00000083938,ENSMUSG00000065872,Gm25681
ENSMUST00000121025,ENSMUSG00000082624,Gm12535
ENSMUST00000198691,ENSMUSG00000105639,Gm42516
ENSMUST00000168412,ENSMUSG00000049300,Prmt6
ENSMUST00000106567,ENSMUSG00000049300,Prmt6
ENSMUST00000190378,ENSMUSG00000049300,Prmt6
ENSMUST00000198642,ENSMUSG00000104944,Gm43405
ENSMUST00000196365,ENSMUSG00000105859,Gm19185
ENSMUST00000200356,ENSMUSG00000105121,Gm43406
ENSMUST00000104065,ENSMUSG00000119642,Gm26076
ENSMUST00000200424,ENSMUSG00000106650,Gm43404
ENSMUST00000199816,ENSMUSG00000106487,Gm43407
ENSMUST00000199881,ENSMUSG00000106100,Gm9314
ENSMUST00000196237,ENSMUSG00000105882,Gm42905
ENSMUST00000200418,ENSMUSG00000104711,Gm43854
ENSMUST00000158392,ENSMUSG00000089017,Gm25519
ENSMUST00000197162,ENSMUSG00000105507,Gm43853
ENSMUST00000199625,ENSMUSG00000105077,Gm4859
ENSMUST00000197055,ENSMUSG00000105073,Gm9317
ENSMUST00000198956,ENSMUSG00000105785,Gm42526
ENSMUST00000199590,ENSMUSG00000106666,Gm43587
ENSMUST00000197716,ENSMUSG00000105588,Utp14b-ps1
ENSMUST00000055878,ENSMUSG00000045952,Gm5548
ENSMUST00000199904,ENSMUSG00000105665,Gm38395
ENSMUST00000098673,ENSMUSG00000074268,Amy2a5
ENSMUST00000144352,ENSMUSG00000074268,Amy2a5
ENSMUST00000179568,ENSMUSG00000096770,Amy2a4
ENSMUST00000179314,ENSMUSG00000093931,Amy2a3
ENSMUST00000098667,ENSMUSG00000096569,Amy2a2
ENSMUST00000194781,ENSMUSG00000027671,Actl6a
ENSMUST00000029214,ENSMUSG00000027671,Actl6a
ENSMUST00000194226,ENSMUSG00000027671,Actl6a
ENSMUST00000193615,ENSMUSG00000027671,Actl6a
ENSMUST00000126144,ENSMUSG00000027671,Actl6a
ENSMUST00000135400,ENSMUSG00000027671,Actl6a
ENSMUST00000193231,ENSMUSG00000027671,Actl6a
ENSMUST00000153779,ENSMUSG00000027671,Actl6a
ENSMUST00000132353,ENSMUSG00000070360,Amy2a1
ENSMUST00000194497,ENSMUSG00000103590,Gm37353
ENSMUST00000067980,ENSMUSG00000074264,Amy1
ENSMUST00000106540,ENSMUSG00000074264,Amy1
ENSMUST00000172885,ENSMUSG00000074264,Amy1
ENSMUST00000142505,ENSMUSG00000074264,Amy1
ENSMUST00000174147,ENSMUSG00000074264,Amy1
ENSMUST00000196377,ENSMUSG00000104981,Gm43736
ENSMUST00000197811,ENSMUSG00000104791,4930511M18Rik
ENSMUST00000070284,ENSMUSG00000056270,Prr9
ENSMUST00000029535,ENSMUSG00000027927,Lelp1
ENSMUST00000238998,ENSMUSG00000118547,Gm52952
ENSMUST00000074449,ENSMUSG00000078664,Sprr2a1
ENSMUST00000071805,ENSMUSG00000068893,Sprr2a2
ENSMUST00000090871,ENSMUSG00000068893,Sprr2a2
ENSMUST00000192923,ENSMUSG00000103286,Gm5850
ENSMUST00000153853,ENSMUSG00000027981,Rnpc3
ENSMUST00000092154,ENSMUSG00000027981,Rnpc3
ENSMUST00000106536,ENSMUSG00000027981,Rnpc3
ENSMUST00000106535,ENSMUSG00000027981,Rnpc3
ENSMUST00000132220,ENSMUSG00000027981,Rnpc3
ENSMUST00000123232,ENSMUSG00000027981,Rnpc3
ENSMUST00000135712,ENSMUSG00000027981,Rnpc3
ENSMUST00000127068,ENSMUSG00000027981,Rnpc3
ENSMUST00000195893,ENSMUSG00000105836,Gm17954
ENSMUST00000198542,ENSMUSG00000106454,Gm17775
ENSMUST00000197877,ENSMUSG00000106084,Gm18163
ENSMUST00000123619,ENSMUSG00000027966,Col11a1
ENSMUST00000092155,ENSMUSG00000027966,Col11a1
ENSMUST00000196345,ENSMUSG00000027966,Col11a1
ENSMUST00000196654,ENSMUSG00000027966,Col11a1
ENSMUST00000211802,ENSMUSG00000027966,Col11a1
ENSMUST00000138680,ENSMUSG00000027966,Col11a1
ENSMUST00000184978,ENSMUSG00000027966,Col11a1
ENSMUST00000199345,ENSMUSG00000106452,Gm43749
ENSMUST00000104222,ENSMUSG00000077410,Gm23750
ENSMUST00000199622,ENSMUSG00000105225,Gm19147
ENSMUST00000081752,ENSMUSG00000027965,Olfm3
ENSMUST00000149158,ENSMUSG00000027965,Olfm3
ENSMUST00000051309,ENSMUSG00000027965,Olfm3
ENSMUST00000198707,ENSMUSG00000106510,Gm18429
ENSMUST00000157721,ENSMUSG00000088346,Gm22337
ENSMUST00020183785,ENSMUSG00002075856,Gm55942
ENSMUST00000198229,ENSMUSG00000105829,Gm43669
ENSMUST00000090246,ENSMUSG00000050931,Sgms2
ENSMUST00000126569,ENSMUSG00000050931,Sgms2
ENSMUST00000197057,ENSMUSG00000050931,Sgms2
ENSMUST00000200431,ENSMUSG00000050931,Sgms2
ENSMUST00000199789,ENSMUSG00000104754,Gm43116
ENSMUST00000193734,ENSMUSG00000027630,Tbl1xr1
ENSMUST00000202747,ENSMUSG00000027630,Tbl1xr1
ENSMUST00000202647,ENSMUSG00000027630,Tbl1xr1
ENSMUST00000200793,ENSMUSG00000027630,Tbl1xr1
ENSMUST00000202149,ENSMUSG00000027630,Tbl1xr1
ENSMUST00000200943,ENSMUSG00000027630,Tbl1xr1
ENSMUST00000063988,ENSMUSG00000027630,Tbl1xr1
ENSMUST00000192328,ENSMUSG00000027630,Tbl1xr1
ENSMUST00000202356,ENSMUSG00000027630,Tbl1xr1
ENSMUST00000201509,ENSMUSG00000027630,Tbl1xr1
ENSMUST00000201467,ENSMUSG00000027630,Tbl1xr1
ENSMUST00000195073,ENSMUSG00000103293,Gm5842
ENSMUST00000157150,ENSMUSG00000087775,Rprl2
ENSMUST00000193583,ENSMUSG00000102866,Gm37636
ENSMUST00000158221,ENSMUSG00000088846,Gm26354
ENSMUST00000194460,ENSMUSG00000103688,Gm6321
ENSMUST00000194510,ENSMUSG00000103769,Gm7343
ENSMUST00000194367,ENSMUSG00000078780,Gm5150
ENSMUST00000108347,ENSMUSG00000078780,Gm5150
ENSMUST00020183775,ENSMUSG00002076321,Gm55955
ENSMUST00000195875,ENSMUSG00000103535,Gm37836
ENSMUST00000158249,ENSMUSG00000088874,Gm25863
ENSMUST00000108345,ENSMUSG00000047213,Ythdf3
ENSMUST00000193598,ENSMUSG00000047213,Ythdf3
ENSMUST00000191774,ENSMUSG00000047213,Ythdf3
ENSMUST00000108346,ENSMUSG00000047213,Ythdf3
ENSMUST00000148844,ENSMUSG00000084863,Gm12523
ENSMUST00000135636,ENSMUSG00000068747,Sort1
ENSMUST00000102632,ENSMUSG00000068747,Sort1
ENSMUST00000129755,ENSMUSG00000068747,Sort1
ENSMUST00000198943,ENSMUSG00000105358,Gm43099
ENSMUST00000125412,ENSMUSG00000078601,Gm12525
ENSMUST00000090563,ENSMUSG00000068745,Mybphl
ENSMUST00000090561,ENSMUSG00000068744,Psrc1
ENSMUST00000133405,ENSMUSG00000068744,Psrc1
ENSMUST00000130906,ENSMUSG00000068744,Psrc1
ENSMUST00000102629,ENSMUSG00000068744,Psrc1
ENSMUST00000126461,ENSMUSG00000068744,Psrc1
ENSMUST00000128089,ENSMUSG00000068744,Psrc1
ENSMUST00000145141,ENSMUSG00000068744,Psrc1
ENSMUST00000143309,ENSMUSG00000068744,Psrc1
ENSMUST00000196430,ENSMUSG00000068744,Psrc1
ENSMUST00000148509,ENSMUSG00000068744,Psrc1
ENSMUST00000128962,ENSMUSG00000068744,Psrc1
ENSMUST00000090558,ENSMUSG00000068740,Celsr2
ENSMUST00000147251,ENSMUSG00000068740,Celsr2
ENSMUST00000133216,ENSMUSG00000068740,Celsr2
ENSMUST00000126935,ENSMUSG00000068740,Celsr2
ENSMUST00000130941,ENSMUSG00000068740,Celsr2
ENSMUST00000126349,ENSMUSG00000068740,Celsr2
ENSMUST00000147565,ENSMUSG00000068740,Celsr2
ENSMUST00000090553,ENSMUSG00000068739,Sars1
ENSMUST00000102625,ENSMUSG00000068739,Sars1
ENSMUST00000132467,ENSMUSG00000068739,Sars1
ENSMUST00000153499,ENSMUSG00000068739,Sars1
ENSMUST00000197647,ENSMUSG00000068739,Sars1
ENSMUST00000158563,ENSMUSG00000089188,Gm22942
ENSMUST00000198133,ENSMUSG00000106101,Gm43438
ENSMUST00020183812,ENSMUSG00000054199,Gon4l
