"gene_id","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000018459","Slc13a3",485.285842403604,-1.20208659652386,0.144826320348298,-8.30019428535446,1.03941274427024e-16,4.8814602153637e-14
"ENSMUSG00000037263","Aldh3b3",22.1386568178851,-5.20643653888112,0.628819025445103,-8.27970581073911,1.23479950331957e-16,5.62850667719019e-14
"ENSMUSG00000035811","Ugt2b35",3113.43292501649,0.66279365265738,0.0804937677217696,8.23409900438947,1.80914030482024e-16,8.01087326974401e-14
"ENSMUSG00000040612","Ildr2",931.145842827965,-1.65920062712284,0.202419219455955,-8.19685320189604,2.4676148496289e-16,1.06230819276524e-13
"ENSMUSG00000022340","Sybu",28.7641394182984,-3.88315696596827,0.474567211557387,-8.18252266781119,2.77962436986173e-16,1.16428698605722e-13
"ENSMUSG00000075044","Slc22a29",22.8360462540003,-3.81223519881376,0.467335802011862,-8.15737887489517,3.42373125541719e-16,1.39634176306462e-13
"ENSMUSG00000063590","Slc22a28",209.963690443885,2.27640705575005,0.282512304646795,8.05772710889911,7.77260957628438e-16,3.08871546700655e-13
"ENSMUSG00000024924","Vldlr",193.346062140854,-2.28309802828118,0.283888009611912,-8.04224888329128,8.82045128176279e-16,3.40850841457835e-13
"ENSMUSG00000075552","Cyp3a41b",61.6031259555895,-7.92615372730902,0.985895728449714,-8.03954566247347,9.01721802798504e-16,3.40850841457835e-13
"ENSMUSG00000040170","Fmo2",394.052000389839,-2.05165500104892,0.256318895427282,-8.00430650119969,1.20141808170808e-15,4.43323272150283e-13
"ENSMUSG00000024421","Lama3",101.699607176655,2.85516784467143,0.368063192061141,7.75727621303991,8.67728076550948e-15,3.1274534256713e-12
"ENSMUSG00000084416","Rpl10a-ps1",26.3293063224115,-23.1762851397008,3.00426283865146,-7.71446653785596,1.21489303191646e-14,4.27918459287301e-12
"ENSMUSG00000005268","Prlr",4137.85576462588,-1.83256094897917,0.241469693421414,-7.58919648678637,3.21895328060721e-14,1.10860750984112e-11
"ENSMUSG00000041567","Serpina12",734.480374960124,2.95536570856432,0.389904139989664,7.57972384864307,3.46291240792631e-14,1.16670035865308e-11
"ENSMUSG00000032482","Cspg5",112.710108655611,3.05049965997298,0.410546007703051,7.43034788485732,1.08312431266e-13,3.571544808001e-11
"ENSMUSG00000044378","Slc15a5",60.0485078277862,2.01300683932955,0.275490070066986,7.30700325728648,2.73165938404134e-13,8.81984523622347e-11
"ENSMUSG00000045775","Slc16a5",500.071152592716,-2.39147485932452,0.333448470673013,-7.1719473011758,7.39384060536496e-13,2.33856615718257e-10
