"gene_id","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000024215","Spdef",1057.8977856513,-1.33836093078307,0.14086247124631,-9.50118877612783,2.07507699397615e-21,3.85630400443752e-19
"ENSMUSG00000001349","Cnn1",1158.13684684498,1.82879903333661,0.192841864042642,9.48341296333983,2.4609928015202e-21,4.52151495624756e-19
"ENSMUSG00000093865","Lrit3",37.8164495294407,5.39322252037857,0.569633774982168,9.46787700667398,2.85588844770217e-21,5.18809038454479e-19
"ENSMUSG00000000120","Ngfr",2487.85964930331,3.63323690557861,0.384194218324178,9.45677142520902,3.17598048326731e-21,5.70547249482953e-19
"ENSMUSG00000030200","Bcl2l14",3478.0353941853,2.89071559404147,0.306566104833524,9.42933856178009,4.12683076570506e-21,7.33215382636477e-19
"ENSMUSG00000011034","Slc5a1",608.807739338182,-1.35459873525447,0.144133378779295,-9.39823063003823,5.54882911646204e-21,9.75146403858242e-19
"ENSMUSG00000044912","Syt16",182.835365500167,9.55553407547629,1.02965011795457,9.28037001001722,1.68891028143251e-20,2.93616144410762e-18
"ENSMUSG00000021974","Fgf9",217.180821153423,2.76392328391269,0.298717897552744,9.25262030349108,2.19055440421631e-20,3.76775357525206e-18
"ENSMUSG00000066512","Klk1b5",46762.3533750575,3.83154963577242,0.415365705366434,9.22452091318479,2.84831324685431e-20,4.84752932369899e-18
"ENSMUSG00000020785","Camkk1",588.535148297466,-1.50227513235367,0.162942636009164,-9.21965649475057,2.98053500604191e-20,5.01971770600891e-18
"ENSMUSG00000026610","Esrrg",2360.03835212153,1.62240293010816,0.177628589818201,9.13368130529354,6.62087323438261e-20,1.1035698809639e-17
"ENSMUSG00000027750","Postn",1161.93358253125,2.16822690493894,0.238015980669602,9.10958541035415,8.26973797019741e-20,1.36433799491991e-17
"ENSMUSG00000071604","Entrep1",1931.93899099902,1.73761586117004,0.191450991840741,9.07603478291444,1.12602386508822e-19,1.83894483340872e-17
"ENSMUSG00000001270","Ckb",385.992280823785,1.46737369958229,0.16186818306668,9.06523858970988,1.2433184686668e-19,1.99824328817756e-17
"ENSMUSG00000013846","St3gal1",8524.48589016105,-3.49932832564089,0.3860346350678,-9.06480405579749,1.24828409268885e-19,1.99824328817756e-17
"ENSMUSG00000043336","Filip1l",275.730280286425,2.37930181363699,0.263481841987616,9.03023068188821,1.71310287544868e-19,2.71543600884846e-17
"ENSMUSG00000035783","Acta2",4329.09870856285,1.55817198497133,0.172738982144282,9.02038419833836,1.87430799828596e-19,2.942117642358e-17
"ENSMUSG00000045411","2410002F23Rik",7440.16625138122,2.08851172456014,0.232247159189069,8.99262549368758,2.41393649855843e-19,3.75274281814352e-17
