"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Muc15",0.610023874524802,-0.352525040611936,3.04760272628384,-0.11567289842984,0.90791178596027,NA
"Lpcat4",51.6670942976306,-0.792580982864118,0.617466483549058,-1.2836016269394,0.199281380207057,0.603587123522333
"Nutm1",0.530028090194453,-1.78826154104507,3.07168222005952,-0.582176609730943,0.560447726783257,NA
"Nop10",745.288478281151,0.189002167819527,0.234058802558138,0.807498653132608,0.419379250179442,0.741269856589962
"Slc12a6",436.924465311105,-0.800028575221388,0.368145311813733,-2.17313259071508,0.0297703394396502,0.413007799113915
"Gm39908",16.3387712558934,0.057427511798115,0.479691880263617,0.119717498171025,0.904706938517614,0.967159942943362
"Emc4",634.914543206639,0.38949057551613,0.216186467849227,1.80164179280532,0.0716017814171867,0.489455567368777
"Katnbl1",257.813712186119,0.162564173693403,0.195804292706728,0.830238047624873,0.406404207452561,0.733393986603701
"Emc7",1108.77157769276,0.373738360557553,0.233539664938429,1.60032070207897,0.10952745656575,0.525861027452549
"Aven",365.883536706609,0.363326402813026,0.203096210214005,1.78893738307665,0.07362490045991,0.490526426279989
"Ryr3",19.5924766580006,-1.75479353000121,0.856784296632181,-2.048115887393,0.040548645546498,0.433175621692162
"Fmn1",102.26352279153,-0.514877815218929,0.477900233480641,-1.07737510707826,0.281312720409226,0.65860218373402
"Grem1",47.4971512435263,-0.798464665550974,0.639020584374049,-1.2495132161245,0.21147742269727,0.613596395230915
"Scg5",56.2376988888204,0.0328957857727505,0.422365376377256,0.0778846648248176,0.93791979804989,0.977888291766692
"Arhgap11a",112.400170843827,-1.15368022827849,0.556696294141378,-2.07236915427626,0.0382310276979219,0.430411809599449
"Gm30985",5.52662170298398,0.125129964141606,0.839723128853493,0.149013359096647,0.881543091624345,0.959218836694601
